Order ID,Date,Product,Category,Region,Customer,Quantity,Unit Price,Revenue
1338,2024-02-11,Whiteboard,Stationery,East,Customer 26,2,63.18,126.36
1339,2024-02-12,Filing Cabinet,Furniture,West,Customer 53,6,152.95,917.7
1340,2024-02-12,Bluetooth Speaker,Electronics,North,Customer 29,1,51.22,51.22
1341,2024-02-12,Pen Pack,Stationery,Central,Customer 41,6,8.23,49.38
1342,2024-02-12,Bluetooth Speaker,Electronics,Central,Customer 59,2,60.06,120.12
1343,2024-02-12,Wireless Mouse,Electronics,South,Customer 21,1,25.74,25.74
1344,2024-02-12,Filing Cabinet,Furniture,East,Customer 55,2,147.98,295.96
1345,2024-02-12,Mechanical Keyboard,Electronics,East,Customer 9,3,80.67,242.01
1346,2024-02-12,Webcam HD,Electronics,South,Customer 38,3,73.75,221.25
1347,2024-02-12,Bluetooth Speaker,Electronics,Central,Customer 22,2,51.85,103.7
1348,2024-02-12,Bluetooth Speaker,Electronics,North,Customer 42,1,60.85,60.85
1349,2024-02-12,Bluetooth Speaker,Electronics,West,Customer 40,3,58.45,175.35
1350,2024-02-12,Webcam HD,Electronics,East,Customer 42,1,71.72,71.72
1351,2024-02-12,Standing Desk,Furniture,West,Customer 20,4,336.43,1345.72
1352,2024-02-12,Pen Pack,Stationery,West,Customer 31,1,8.58,8.58
1353,2024-02-12,Pen Pack,Stationery,East,Customer 47,2,7.88,15.76
1354,2024-02-12,Desk Lamp,Furniture,Central,Customer 7,4,41.97,167.88
1355,2024-02-12,Desk Lamp,Furniture,South,Customer 10,2,45.75,91.5
1356,2024-02-12,Mechanical Keyboard,Electronics,Central,Customer 27,1,82.67,82.67
1357,2024-02-12,Office Chair,Furniture,East,Customer 13,2,198.61,397.22
1358,2024-02-13,USB-C Hub,Electronics,East,Customer 32,4,45.96,183.84
1359,2024-02-13,Wireless Mouse,Electronics,South,Customer 14,1,28.41,28.41
1360,2024-02-13,Bluetooth Speaker,Electronics,Central,Customer 57,3,50.17,150.51
1361,2024-02-13,Webcam HD,Electronics,North,Customer 28,6,71.24,427.44
1362,2024-02-13,USB-C Hub,Electronics,East,Customer 3,3,43.28,129.84
1363,2024-02-13,Notebook Set,Stationery,Central,Customer 19,1,12.51,12.51
1364,2024-02-13,Mechanical Keyboard,Electronics,East,Customer 53,4,87.22,348.88
1365,2024-02-13,Bluetooth Speaker,Electronics,North,Customer 26,6,57.9,347.4
1366,2024-02-14,Desk Lamp,Furniture,South,Customer 13,3,46.78,140.34
1367,2024-02-14,Bluetooth Speaker,Electronics,North,Customer 9,5,55.02,275.1
1368,2024-02-14,Filing Cabinet,Furniture,South,Customer 39,3,165.15,495.45
1369,2024-02-14,Whiteboard,Stationery,South,Customer 26,2,58.92,117.84
1370,2024-02-14,Bluetooth Speaker,Electronics,Central,Customer 54,6,61.09,366.54
1371,2024-02-14,Whiteboard,Stationery,West,Customer 53,5,61.35,306.75
1372,2024-02-14,Wireless Mouse,Electronics,West,Customer 38,3,24.57,73.71
1373,2024-02-14,Standing Desk,Furniture,Central,Customer 31,6,391.31,2347.86
1374,2024-02-14,Standing Desk,Furniture,Central,Customer 15,6,383.5,2301.0
1375,2024-02-14,Filing Cabinet,Furniture,Central,Customer 50,1,156.88,156.88
1376,2024-02-14,Notebook Set,Stationery,Central,Customer 45,2,13.26,26.52
1377,2024-02-14,Mechanical Keyboard,Electronics,South,Customer 27,2,76.9,153.8
1378,2024-02-14,Filing Cabinet,Furniture,West,Customer 56,2,150.39,300.78
1379,2024-02-14,Filing Cabinet,Furniture,South,Customer 36,6,137.34,824.04
1380,2024-02-15,Desk Lamp,Furniture,South,Customer 30,6,45.88,275.28
1381,2024-02-15,Whiteboard,Stationery,East,Customer 40,3,62.19,186.57
1382,2024-02-15,Pen Pack,Stationery,East,Customer 15,2,9.11,18.22
1383,2024-02-15,Standing Desk,Furniture,West,Customer 21,3,376.68,1130.04
1384,2024-02-15,Pen Pack,Stationery,East,Customer 19,3,8.32,24.96
1385,2024-02-15,Mechanical Keyboard,Electronics,West,Customer 53,5,90.88,454.4
1386,2024-02-15,Desk Lamp,Furniture,North,Customer 23,2,43.77,87.54
1387,2024-02-15,Pen Pack,Stationery,South,Customer 53,6,7.71,46.26
1388,2024-02-15,Whiteboard,Stationery,South,Customer 7,3,68.0,204.0
1389,2024-02-16,Bluetooth Speaker,Electronics,Central,Customer 15,6,57.57,345.42
1390,2024-02-16,Webcam HD,Electronics,West,Customer 7,2,63.92,127.84
1391,2024-02-16,Webcam HD,Electronics,South,Customer 27,2,63.09,126.18
1392,2024-02-16,Webcam HD,Electronics,East,Customer 21,4,71.36,285.44
1393,2024-02-16,Standing Desk,Furniture,Central,Customer 15,6,320.18,1921.08
1394,2024-02-16,Whiteboard,Stationery,South,Customer 27,6,64.85,389.1
1395,2024-02-16,USB-C Hub,Electronics,West,Customer 12,1,45.97,45.97
1396,2024-02-16,Filing Cabinet,Furniture,Central,Customer 39,3,167.88,503.64
1397,2024-02-17,Mechanical Keyboard,Electronics,Central,Customer 34,3,82.55,247.65
1398,2024-02-17,Pen Pack,Stationery,South,Customer 52,2,8.9,17.8
1399,2024-02-17,Mechanical Keyboard,Electronics,East,Customer 46,3,79.95,239.85
1400,2024-02-17,USB-C Hub,Electronics,Central,Customer 44,1,43.37,43.37
1401,2024-02-17,Office Chair,Furniture,West,Customer 53,2,189.49,378.98
1402,2024-02-17,Notebook Set,Stationery,North,Customer 12,5,11.78,58.9
1403,2024-02-17,USB-C Hub,Electronics,East,Customer 25,4,39.24,156.96
1404,2024-02-17,Office Chair,Furniture,East,Customer 38,4,195.92,783.68
1405,2024-02-17,Filing Cabinet,Furniture,South,Customer 4,5,135.43,677.15
1406,2024-02-17,Webcam HD,Electronics,Central,Customer 60,1,71.14,71.14
1407,2024-02-17,Filing Cabinet,Furniture,East,Customer 24,3,160.89,482.67
1408,2024-02-18,Bluetooth Speaker,Electronics,South,Customer 30,2,52.51,105.02
1409,2024-02-18,Filing Cabinet,Furniture,West,Customer 49,5,149.01,745.05
1410,2024-02-18,Whiteboard,Stationery,Central,Customer 56,6,66.38,398.28
1411,2024-02-19,Mechanical Keyboard,Electronics,North,Customer 59,5,85.99,429.95
1412,2024-02-19,Bluetooth Speaker,Electronics,Central,Customer 13,1,50.35,50.35
1413,2024-02-19,Bluetooth Speaker,Electronics,Central,Customer 29,5,51.56,257.8
1414,2024-02-19,Mechanical Keyboard,Electronics,North,Customer 58,6,80.86,485.16
1415,2024-02-19,Whiteboard,Stationery,Central,Customer 27,4,66.13,264.52
1416,2024-02-19,Pen Pack,Stationery,East,Customer 47,5,7.32,36.6
1417,2024-02-19,Wireless Mouse,Electronics,Central,Customer 5,53,24.09,1276.77
1418,2024-02-19,Wireless Mouse,Electronics,North,Customer 60,4,24.65,98.6
1419,2024-02-19,Mechanical Keyboard,Electronics,South,Customer 50,4,77.17,308.68
1420,2024-02-19,Webcam HD,Electronics,West,Customer 29,6,74.3,445.8
1421,2024-02-20,Notebook Set,Stationery,Central,Customer 9,4,11.04,44.16
1422,2024-02-20,Webcam HD,Electronics,West,Customer 34,3,65.08,195.24
1423,2024-02-20,USB-C Hub,Electronics,North,Customer 20,6,45.79,274.74
1424,2024-02-20,Pen Pack,Stationery,West,Customer 53,6,8.64,51.84
1425,2024-02-20,Office Chair,Furniture,South,Customer 60,2,182.73,365.46
1426,2024-02-20,Filing Cabinet,Furniture,Central,Customer 50,1,136.21,136.21
1427,2024-02-20,Wireless Mouse,Electronics,North,Customer 29,2,23.79,47.58
1428,2024-02-20,Bluetooth Speaker,Electronics,North,Customer 26,6,59.17,355.02
1429,2024-02-20,Pen Pack,Stationery,North,Customer 9,2,8.28,16.56
1430,2024-02-20,Whiteboard,Stationery,Central,Customer 21,3,57.51,172.53
1431,2024-02-20,Bluetooth Speaker,Electronics,South,Customer 20,5,60.12,300.6
1432,2024-02-20,USB-C Hub,Electronics,East,Customer 4,6,41.21,247.26
1433,2024-02-20,Whiteboard,Stationery,West,Customer 36,5,67.2,336.0
1434,2024-02-21,Pen Pack,Stationery,West,Customer 51,1,9.14,9.14
1435,2024-02-21,Whiteboard,Stationery,East,Customer 25,3,64.44,193.32
1436,2024-02-21,USB-C Hub,Electronics,East,Customer 55,5,40.74,203.7
1437,2024-02-21,Filing Cabinet,Furniture,Central,Customer 27,2,165.22,330.44
1438,2024-02-21,Notebook Set,Stationery,East,Customer 14,5,12.39,61.95
1439,2024-02-21,Desk Lamp,Furniture,East,Customer 6,6,41.39,248.34
1440,2024-02-21,Whiteboard,Stationery,West,Customer 44,6,66.44,398.64
1441,2024-02-21,Bluetooth Speaker,Electronics,Central,Customer 47,5,50.04,250.2
1442,2024-02-21,Webcam HD,Electronics,East,Customer 20,5,66.8,334.0
1443,2024-02-21,Wireless Mouse,Electronics,North,Customer 48,2,28.36,56.72
1444,2024-02-22,Pen Pack,Stationery,West,Customer 59,2,8.59,17.18
1445,2024-02-22,Office Chair,Furniture,West,Customer 35,5,176.47,882.35
1446,2024-02-22,Webcam HD,Electronics,West,Customer 30,3,68.4,205.2
1447,2024-02-22,Mechanical Keyboard,Electronics,South,Customer 24,6,86.48,518.88
1448,2024-02-22,Desk Lamp,Furniture,South,Customer 2,4,41.01,164.04
1449,2024-02-22,Standing Desk,Furniture,West,Customer 19,5,396.79,1983.95
1450,2024-02-22,USB-C Hub,Electronics,South,Customer 32,2,39.3,78.6
1451,2024-02-22,Whiteboard,Stationery,West,Customer 47,6,68.15,408.9
1452,2024-02-22,Webcam HD,Electronics,East,Customer 11,6,71.59,429.54
1453,2024-02-22,USB-C Hub,Electronics,Central,Customer 42,6,41.47,248.82
1454,2024-02-22,Wireless Mouse,Electronics,North,Customer 49,5,22.71,113.55
1455,2024-02-22,Wireless Mouse,Electronics,North,Customer 46,4,23.36,93.44
1456,2024-02-22,USB-C Hub,Electronics,North,Customer 40,1,38.19,38.19
1457,2024-02-22,Webcam HD,Electronics,West,Customer 2,6,79.34,476.04
1458,2024-02-22,Wireless Mouse,Electronics,Central,Customer 47,5,25.95,129.75
1459,2024-02-22,Standing Desk,Furniture,West,Customer 52,5,400.53,2002.65
1460,2024-02-22,USB-C Hub,Electronics,South,Customer 13,1,45.18,45.18
1461,2024-02-22,Bluetooth Speaker,Electronics,West,Customer 6,5,52.97,264.85
1462,2024-02-23,Desk Lamp,Furniture,South,Customer 20,4,45.66,182.64
1463,2024-02-23,Webcam HD,Electronics,North,Customer 6,1,74.44,74.44
1464,2024-02-23,Notebook Set,Stationery,North,Customer 45,4,11.93,47.72
1465,2024-02-23,USB-C Hub,Electronics,East,Customer 37,1,41.0,41.0
1466,2024-02-23,Mechanical Keyboard,Electronics,Central,Customer 31,5,96.03,480.15
1467,2024-02-23,Standing Desk,Furniture,East,Customer 58,1,395.86,395.86
1468,2024-02-23,Whiteboard,Stationery,East,Customer 2,5,63.87,319.35
1469,2024-02-23,Office Chair,Furniture,West,Customer 60,5,168.49,842.45
1470,2024-02-23,Mechanical Keyboard,Electronics,West,Customer 44,3,79.95,239.85
1471,2024-02-23,Whiteboard,Stationery,North,Customer 33,3,59.76,179.28
1472,2024-02-23,Filing Cabinet,Furniture,North,Customer 22,3,137.01,411.03
1473,2024-02-24,Bluetooth Speaker,Electronics,East,Customer 2,5,62.63,313.15
1474,2024-02-24,Webcam HD,Electronics,South,Customer 23,3,76.71,230.13
1475,2024-02-24,Whiteboard,Stationery,West,Customer 6,4,60.48,241.92
1476,2024-02-24,Bluetooth Speaker,Electronics,North,Customer 18,3,60.47,181.41
1477,2024-02-24,USB-C Hub,Electronics,West,Customer 21,4,43.12,172.48
1478,2024-02-24,Desk Lamp,Furniture,West,Customer 24,1,41.53,41.53
1479,2024-02-24,Standing Desk,Furniture,West,Customer 36,1,326.59,326.59
1480,2024-02-24,Whiteboard,Stationery,East,Customer 36,5,60.12,300.6
1481,2024-02-24,Mechanical Keyboard,Electronics,West,Customer 1,5,89.21,446.05
1482,2024-02-24,Standing Desk,Furniture,Central,Customer 58,4,348.93,1395.72
1483,2024-02-24,Office Chair,Furniture,South,Customer 9,5,185.45,927.25
1484,2024-02-24,Standing Desk,Furniture,South,Customer 28,3,338.49,1015.47
1485,2024-02-25,Standing Desk,Furniture,East,Customer 17,4,341.23,1364.92
1486,2024-02-25,Office Chair,Furniture,South,Customer 30,6,190.13,1140.78
1487,2024-02-25,Mechanical Keyboard,Electronics,East,Customer 54,2,82.97,165.94
1488,2024-02-25,Bluetooth Speaker,Electronics,East,Customer 28,4,60.56,242.24
1489,2024-02-25,Webcam HD,Electronics,South,Customer 31,5,65.38,326.9
1490,2024-02-25,Desk Lamp,Furniture,East,Customer 48,2,51.35,102.7
1491,2024-02-25,Filing Cabinet,Furniture,South,Customer 21,6,153.41,920.46
1492,2024-02-25,Notebook Set,Stationery,North,Customer 60,3,13.25,39.75
1493,2024-02-25,Bluetooth Speaker,Electronics,Central,Customer 2,2,57.64,115.28
1494,2024-02-25,Filing Cabinet,Furniture,East,Customer 54,4,170.36,681.44
1495,2024-02-25,Filing Cabinet,Furniture,West,Customer 44,1,165.71,165.71
1496,2024-02-25,Pen Pack,Stationery,South,Customer 46,2,8.47,16.94
1497,2024-02-26,Notebook Set,Stationery,West,Customer 38,4,11.02,44.08
1498,2024-02-26,Notebook Set,Stationery,West,Customer 35,5,12.32,61.6
1499,2024-02-26,Wireless Mouse,Electronics,Central,Customer 41,3,26.89,80.67
1500,2024-02-26,Mechanical Keyboard,Electronics,East,Customer 11,1,92.84,92.84
1501,2024-02-26,Webcam HD,Electronics,West,Customer 49,5,63.78,318.9
1502,2024-02-26,Desk Lamp,Furniture,South,Customer 33,4,41.69,166.76
1503,2024-02-26,Filing Cabinet,Furniture,South,Customer 29,5,155.92,779.6
1504,2024-02-26,Desk Lamp,Furniture,Central,Customer 10,4,45.71,182.84
1505,2024-02-26,Desk Lamp,Furniture,North,Customer 8,1,45.93,45.93
1506,2024-02-27,Filing Cabinet,Furniture,South,Customer 34,2,148.06,296.12
1507,2024-02-27,Pen Pack,Stationery,West,Customer 21,3,8.15,24.45
1508,2024-02-27,Mechanical Keyboard,Electronics,North,Customer 55,3,77.45,232.35
1509,2024-02-27,Desk Lamp,Furniture,South,Customer 34,6,41.73,250.38
1510,2024-02-27,USB-C Hub,Electronics,West,Customer 15,5,37.6,188.0
1511,2024-02-27,Notebook Set,Stationery,West,Customer 26,6,11.35,68.1
1512,2024-02-27,Wireless Mouse,Electronics,Central,Customer 28,6,26.34,158.04
1513,2024-02-27,Notebook Set,Stationery,North,Customer 37,1,12.91,12.91
1514,2024-02-27,Mechanical Keyboard,Electronics,West,Customer 8,5,80.47,402.35
1515,2024-02-28,Standing Desk,Furniture,East,Customer 39,6,390.48,2342.88
1516,2024-02-28,Notebook Set,Stationery,East,Customer 55,5,11.98,59.9
1517,2024-02-28,Pen Pack,Stationery,East,Customer 59,5,7.55,37.75
1518,2024-02-28,Bluetooth Speaker,Electronics,North,Customer 16,5,50.67,253.35
1519,2024-02-28,Standing Desk,Furniture,Central,Customer 25,1,331.02,331.02
1520,2024-02-28,Notebook Set,Stationery,South,Customer 32,5,11.21,56.05
1521,2024-02-28,Webcam HD,Electronics,South,Customer 36,5,75.14,375.7
1522,2024-02-28,USB-C Hub,Electronics,West,Customer 40,4,38.89,155.56
1523,2024-02-28,Wireless Mouse,Electronics,South,Customer 53,3,28.45,85.35
1524,2024-02-28,Notebook Set,Stationery,West,Customer 27,5,12.32,61.6
1525,2024-02-28,Filing Cabinet,Furniture,North,Customer 51,4,153.33,613.32
1526,2024-02-28,Office Chair,Furniture,East,Customer 11,3,163.47,490.41
1527,2024-02-28,Pen Pack,Stationery,Central,Customer 33,5,8.69,43.45
1528,2024-02-29,Mechanical Keyboard,Electronics,East,Customer 35,5,78.93,394.65
1529,2024-02-29,Wireless Mouse,Electronics,West,Customer 7,6,25.26,151.56
1530,2024-02-29,Filing Cabinet,Furniture,North,Customer 29,6,163.18,979.08
1531,2024-02-29,Standing Desk,Furniture,North,Customer 50,3,390.44,1171.32
1532,2024-02-29,Office Chair,Furniture,East,Customer 56,2,198.48,396.96
1533,2024-03-01,Filing Cabinet,Furniture,South,Customer 51,5,158.73,793.65
1534,2024-03-01,Office Chair,Furniture,Central,Customer 18,2,198.24,396.48
1535,2024-03-01,Bluetooth Speaker,Electronics,East,Customer 19,5,51.82,259.1
1536,2024-03-01,Bluetooth Speaker,Electronics,North,Customer 9,3,62.6,187.8
1537,2024-03-01,Notebook Set,Stationery,South,Customer 45,1,13.78,13.78
1538,2024-03-01,USB-C Hub,Electronics,South,Customer 49,2,37.46,74.92
1539,2024-03-01,Webcam HD,Electronics,East,Customer 41,4,71.57,286.28
1540,2024-03-02,Notebook Set,Stationery,North,Customer 26,4,12.16,48.64
1541,2024-03-02,Whiteboard,Stationery,East,Customer 30,6,58.17,349.02
1542,2024-03-02,Pen Pack,Stationery,North,Customer 47,3,8.36,25.08
1543,2024-03-02,Pen Pack,Stationery,North,Customer 51,6,8.53,51.18
1544,2024-03-03,Whiteboard,Stationery,South,Customer 32,4,57.27,229.08
1545,2024-03-03,Standing Desk,Furniture,Central,Customer 9,3,387.48,1162.44
1546,2024-03-03,Bluetooth Speaker,Electronics,North,Customer 3,4,60.34,241.36
1547,2024-03-03,Mechanical Keyboard,Electronics,North,Customer 60,6,93.16,558.96
1548,2024-03-03,USB-C Hub,Electronics,West,Customer 13,4,40.57,162.28
1549,2024-03-03,Filing Cabinet,Furniture,East,Customer 6,2,168.08,336.16
1550,2024-03-03,Webcam HD,Electronics,South,Customer 4,3,67.38,202.14
1551,2024-03-04,Notebook Set,Stationery,South,Customer 28,6,11.72,70.32
1552,2024-03-04,Webcam HD,Electronics,North,Customer 9,70,75.31,5271.7
1553,2024-03-04,Bluetooth Speaker,Electronics,North,Customer 45,2,56.64,113.28
1554,2024-03-04,Desk Lamp,Furniture,South,Customer 31,1,51.62,51.62
1555,2024-03-04,Mechanical Keyboard,Electronics,North,Customer 7,2,84.64,169.28
1556,2024-03-04,Desk Lamp,Furniture,South,Customer 42,3,50.41,151.23
1557,2024-03-04,Webcam HD,Electronics,Central,Customer 42,2,64.2,128.4
1558,2024-03-04,USB-C Hub,Electronics,South,Customer 59,4,39.51,158.04
1559,2024-03-04,Notebook Set,Stationery,North,Customer 58,5,12.86,64.3
1560,2024-03-05,Mechanical Keyboard,Electronics,West,Customer 23,2,92.49,184.98
1561,2024-03-05,Notebook Set,Stationery,North,Customer 16,3,13.17,39.51
1562,2024-03-05,Whiteboard,Stationery,North,Customer 55,5,63.0,315.0
1563,2024-03-05,Webcam HD,Electronics,South,Customer 48,3,66.6,199.8
1564,2024-03-05,Notebook Set,Stationery,South,Customer 32,3,12.74,38.22
1565,2024-03-05,Notebook Set,Stationery,North,Customer 34,1,11.52,11.52
1566,2024-03-05,Wireless Mouse,Electronics,Central,Customer 27,3,28.34,85.02
1567,2024-03-05,Desk Lamp,Furniture,North,Customer 2,5,48.18,240.9
1568,2024-03-05,Bluetooth Speaker,Electronics,North,Customer 51,1,49.69,49.69
1569,2024-03-05,Notebook Set,Stationery,West,Customer 28,5,11.66,58.3
1570,2024-03-06,Filing Cabinet,Furniture,Central,Customer 10,4,138.09,552.36
1571,2024-03-06,Standing Desk,Furniture,South,Customer 52,1,342.12,342.12
1572,2024-03-06,USB-C Hub,Electronics,North,Customer 20,5,39.27,196.35
1573,2024-03-06,Filing Cabinet,Furniture,North,Customer 16,4,162.37,649.48
1574,2024-03-06,Mechanical Keyboard,Electronics,North,Customer 20,4,78.96,315.84
1575,2024-03-06,Webcam HD,Electronics,North,Customer 46,6,74.52,447.12
1576,2024-03-07,USB-C Hub,Electronics,East,Customer 34,6,36.11,216.66
1577,2024-03-07,Whiteboard,Stationery,East,Customer 47,6,57.89,347.34
1578,2024-03-07,Mechanical Keyboard,Electronics,Central,Customer 5,1,83.62,83.62
1579,2024-03-07,Standing Desk,Furniture,West,Customer 30,6,400.32,2401.92
1580,2024-03-07,Whiteboard,Stationery,South,Customer 24,3,54.83,164.49
1581,2024-03-07,USB-C Hub,Electronics,North,Customer 15,3,43.73,131.19
1582,2024-03-07,Filing Cabinet,Furniture,North,Customer 16,5,135.1,675.5
1583,2024-03-07,Wireless Mouse,Electronics,South,Customer 60,4,24.77,99.08
1584,2024-03-07,Wireless Mouse,Electronics,West,Customer 15,5,27.52,137.6
1585,2024-03-08,Desk Lamp,Furniture,East,Customer 53,2,45.18,90.36
1586,2024-03-08,Mechanical Keyboard,Electronics,North,,5,84.42,422.1
1587,2024-03-08,Office Chair,Furniture,North,Customer 57,5,206.16,1030.8
1588,2024-03-08,Pen Pack,Stationery,North,Customer 36,3,8.75,26.25
1589,2024-03-08,Pen Pack,Stationery,East,Customer 48,1,7.94,7.94
1590,2024-03-08,Bluetooth Speaker,Electronics,West,Customer 50,2,55.88,111.76
1591,2024-03-08,Office Chair,Furniture,South,Customer 10,6,202.52,1215.12
1592,2024-03-08,Wireless Mouse,Electronics,North,Customer 22,4,22.65,90.6
1593,2024-03-08,Wireless Mouse,Electronics,East,Customer 7,6,24.85,149.1
1594,2024-03-08,Office Chair,Furniture,North,Customer 10,5,206.24,1031.2
1595,2024-03-08,Filing Cabinet,Furniture,Central,Customer 27,3,138.49,415.47
1596,2024-03-09,Filing Cabinet,Furniture,Central,Customer 7,3,152.19,456.57
1597,2024-03-09,Whiteboard,Stationery,Central,Customer 37,2,63.56,127.12
1598,2024-03-09,Wireless Mouse,Electronics,East,Customer 17,4,26.64,106.56
1599,2024-03-09,Desk Lamp,Furniture,East,Customer 29,4,48.38,193.52
1600,2024-03-10,Standing Desk,Furniture,Central,Customer 7,2,321.54,643.08
1601,2024-03-10,USB-C Hub,Electronics,West,Customer 8,1,37.64,37.64
1602,2024-03-10,Whiteboard,Stationery,East,Customer 30,3,68.47,205.41
1603,2024-03-10,Standing Desk,Furniture,East,Customer 53,1,322.91,322.91
1604,2024-03-10,Filing Cabinet,Furniture,East,Customer 10,6,157.62,945.72
1605,2024-03-10,Mechanical Keyboard,Electronics,Central,Customer 4,6,81.77,490.62
1606,2024-03-10,Webcam HD,Electronics,North,Customer 26,3,67.55,202.65
1607,2024-03-11,Pen Pack,Stationery,West,Customer 7,5,8.7,43.5
1608,2024-03-11,USB-C Hub,Electronics,South,Customer 9,1,36.12,36.12
1609,2024-03-11,Office Chair,Furniture,North,Customer 38,4,178.75,715.0
1610,2024-03-11,Bluetooth Speaker,Electronics,North,Customer 13,3,62.11,186.33
1611,2024-03-11,Webcam HD,Electronics,East,Customer 8,4,77.16,308.64
1612,2024-03-11,Wireless Mouse,Electronics,West,Customer 53,4,22.82,91.28
1613,2024-03-11,Filing Cabinet,Furniture,West,Customer 12,4,153.6,614.4
1614,2024-03-11,Desk Lamp,Furniture,West,Customer 57,2,50.72,101.44
1615,2024-03-11,USB-C Hub,Electronics,East,Customer 32,1,42.14,42.14
1616,2024-03-11,Notebook Set,Stationery,West,Customer 9,5,12.24,61.2
1617,2024-03-11,Notebook Set,Stationery,South,Customer 41,2,12.73,25.46
1618,2024-03-11,Whiteboard,Stationery,East,Customer 31,1,68.84,68.84
